athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath
Andy McEvoy,association football,1938-07-15T00:00:00Z,1994-05-07T00:00:00Z
Andy McGill,association football,1924-07-11T00:00:00Z,1988-01-01T00:00:00Z
Andy McGuigan,association football,1878-02-24T00:00:00Z,1948-01-01T00:00:00Z
Andy McLaren,association football,1922-01-24T00:00:00Z,1996-12-14T00:00:00Z
Andy McMaster,Australian rules football,1914-05-11T00:00:00Z,1998-05-12T00:00:00Z
Andy McPartland,Australian rules football,1915-11-25T00:00:00Z,1990-05-02T00:00:00Z
Andy Mitchell,association football,1907-04-20T00:00:00Z,1971-12-03T00:00:00Z
Andy Monahan,Australian rules football,1927-11-03T00:00:00Z,2010-05-11T00:00:00Z
Andy Neil,association football,1892-11-18T00:00:00Z,1941-08-14T00:00:00Z
Andy O'Donnell,Australian rules football,1885-07-05T00:00:00Z,1965-12-10T00:00:00Z
Andy Paton,association football,1923-01-02T00:00:00Z,2014-02-08T00:00:00Z
Andy Pattison,Australian rules football,1885-11-02T00:00:00Z,1952-06-12T00:00:00Z
Andy Penman,association football,1943-02-20T00:00:00Z,1994-07-19T00:00:00Z
Andy Porter,association football,1937-01-01T00:00:00Z,2021-10-07T00:00:00Z
Andy Proudlove,association football,1955-01-15T00:00:00Z,2017-09-25T00:00:00Z
Andy Provan,association football,1944-01-01T00:00:00Z,2023-05-11T00:00:00Z
Andy Rankin,association football,1944-05-11T00:00:00Z,2023-08-21T00:00:00Z
Andy Rankine,association football,1895-03-14T00:00:00Z,1965-09-13T00:00:00Z
Andy Rennie,association football,1901-01-01T00:00:00Z,1938-09-05T00:00:00Z
Andy Rowland,association football,1954-09-08T00:00:00Z,2024-06-20T00:00:00Z
Andy Rowland,association football,1965-10-01T00:00:00Z,2017-01-01T00:00:00Z
Andy Rush,association football,1889-12-26T00:00:00Z,1969-03-16T00:00:00Z
Andy Rymarczuk,association football,1951-01-01T00:00:00Z,1997-02-23T00:00:00Z
Andy Scharmin,association football,1967-11-29T00:00:00Z,1989-06-07T00:00:00Z
Andy Smailes,association football,1896-05-21T00:00:00Z,1978-01-01T00:00:00Z
Andy Smith,association football,1890-04-01T00:00:00Z,1968-01-01T00:00:00Z
Andy Stevens,association football,1901-08-01T00:00:00Z,1968-07-27T00:00:00Z
Andy Stewart,Australian rules football,1876-09-23T00:00:00Z,1919-08-12T00:00:00Z
Andy Straden,association football,1897-11-04T00:00:00Z,1967-06-01T00:00:00Z
Andy Straden,association football,1897-11-24T00:00:00Z,1967-06-01T00:00:00Z
Andy Swallow,association football,1904-08-11T00:00:00Z,1969-06-15T00:00:00Z
Andy Thompson,association football,1899-01-21T00:00:00Z,1970-01-01T00:00:00Z
Andy Walker,association football,1880-01-01T00:00:00Z,1964-05-27T00:00:00Z
Andy Weir,association football,1937-11-15T00:00:00Z,1992-01-01T00:00:00Z
Andy Welsh,association football,1918-01-01T00:00:00Z,1990-01-01T00:00:00Z
Andy Wharton,association football,1961-12-21T00:00:00Z,2025-04-03T00:00:00Z
Andy York,association football,1894-06-14T00:00:00Z,1977-01-01T00:00:00Z
Andy Young,association football,1925-06-21T00:00:00Z,2008-10-27T00:00:00Z
Anele Ngcongca,association football,1987-10-21T00:00:00Z,2020-11-23T00:00:00Z
Anesti Vito,association football,1971-06-19T00:00:00Z,2023-07-25T00:00:00Z
Anestis Afentoulidis,association football,1941-12-07T00:00:00Z,2024-04-06T00:00:00Z
Anette Frederiksen,association football,1954-12-10T00:00:00Z,2022-01-02T00:00:00Z
Anfilogino Guarisi,association football,1905-12-26T00:00:00Z,1974-06-08T00:00:00Z
Ange Dellasantina,association football,1933-11-04T00:00:00Z,2014-07-26T00:00:00Z
Angel Báez,association football,1894-08-08T00:00:00Z,1920-09-21T00:00:00Z
Angel Cenov,association football,1947-02-03T00:00:00Z,2006-01-25T00:00:00Z
Angel Franco Martínez,association football,1938-10-31T00:00:00Z,2024-02-03T00:00:00Z
Angel Gaetán,association football,1919-06-26T00:00:00Z,1999-02-13T00:00:00Z
Angel Kalburov,association football,1955-03-13T00:00:00Z,2014-05-08T00:00:00Z
Angel Martín Rodríguez Saro,association football,1909-03-01T00:00:00Z,1975-01-13T00:00:00Z
Angel Torres García,association football,1916-08-02T00:00:00Z,2003-04-21T00:00:00Z
Angelino Rosa,association football,1948-03-29T00:00:00Z,2009-01-11T00:00:00Z
Angelo Accatino,association football,1907-08-07T00:00:00Z,2001-06-16T00:00:00Z
Angelo Albertoni,association football,1904-09-01T00:00:00Z,1987-01-01T00:00:00Z
Angelo Amendolia,association football,1951-09-26T00:00:00Z,2012-01-14T00:00:00Z
Angelo Angelelli,association football,1946-03-12T00:00:00Z,2022-12-14T00:00:00Z
Angelo Anquilletti,association football,1943-04-25T00:00:00Z,2015-01-09T00:00:00Z
Angelo Arcari,association football,1907-12-03T00:00:00Z,1985-12-20T00:00:00Z
Angelo Azzimonti,association football,1909-11-16T00:00:00Z,1985-05-31T00:00:00Z
Angelo Badini,association football,1894-09-23T00:00:00Z,1921-02-12T00:00:00Z
Angelo Becchetti,association football,1928-11-20T00:00:00Z,2021-01-21T00:00:00Z
Angelo Bedini,association football,1905-01-05T00:00:00Z,1984-11-15T00:00:00Z
Angelo Bellavia,association football,1950-05-22T00:00:00Z,1991-01-17T00:00:00Z
Angelo Beltaro,association football,1906-03-25T00:00:00Z,1995-09-16T00:00:00Z
Angelo Bertelli,ice hockey,1921-06-18T00:00:00Z,1999-06-26T00:00:00Z
Angelo Besozzi,association football,1890-03-06T00:00:00Z,1974-05-13T00:00:00Z
Angelo Binaschi,association football,1889-01-15T00:00:00Z,1973-03-15T00:00:00Z
Angelo Boccardi,association football,1928-02-11T00:00:00Z,2020-10-22T00:00:00Z
Angelo Bollano,association football,1918-07-06T00:00:00Z,1978-10-13T00:00:00Z
Angelo Boselli,association football,1901-05-16T00:00:00Z,1977-06-05T00:00:00Z
Angelo Bratsis,association football,1942-01-24T00:00:00Z,2021-05-01T00:00:00Z
Angelo Bredo,association football,1915-03-09T00:00:00Z,1978-08-11T00:00:00Z
Angelo Bruno Cortini,association football,1920-06-19T00:00:00Z,http://www.wikidata.org/.well-known/genid/08743fc2e90a74dbb06822d228e9bc2c
Angelo Buratti,association football,1932-07-04T00:00:00Z,2017-02-25T00:00:00Z
Angelo Caimo,association football,1914-07-14T00:00:00Z,1998-05-10T00:00:00Z
Angelo Cameroni,association football,1891-04-01T00:00:00Z,1961-09-22T00:00:00Z
Angelo Carella,association football,1949-05-04T00:00:00Z,2023-04-19T00:00:00Z
Angelo Caroli,association football,1937-04-07T00:00:00Z,2020-11-17T00:00:00Z
Angelo Cattaneo,association football,1915-03-21T00:00:00Z,1990-03-19T00:00:00Z
Angelo Cimarosti,association football,1902-06-16T00:00:00Z,1931-11-19T00:00:00Z
Angelo Colla,association football,1931-06-15T00:00:00Z,2013-02-13T00:00:00Z
Angelo Colombo,association football,1899-01-01T00:00:00Z,1940-01-01T00:00:00Z
Angelo Congear,Australian rules football,1888-01-01T00:00:00Z,1986-08-09T00:00:00Z
Angelo Cupini,association football,1958-09-18T00:00:00Z,2017-09-13T00:00:00Z
Angelo De Magistris,association football,1886-08-16T00:00:00Z,1961-09-02T00:00:00Z
Angelo Del Favero,association football,1952-01-08T00:00:00Z,2001-09-28T00:00:00Z
Angelo Dellacasa,association football,1896-08-05T00:00:00Z,1971-04-08T00:00:00Z
Angelo Farina,association football,1905-09-26T00:00:00Z,1994-07-08T00:00:00Z
Angelo Franzosi,association football,1921-11-07T00:00:00Z,2010-02-08T00:00:00Z
Angelo Galli,association football,1912-09-08T00:00:00Z,2000-02-23T00:00:00Z
Angelo Gandini,association football,1931-01-31T00:00:00Z,1999-09-08T00:00:00Z
Angelo Gibertoni,association football,1912-01-21T00:00:00Z,1999-12-15T00:00:00Z
Angelo Grizzetti,association football,1916-05-14T00:00:00Z,1998-12-20T00:00:00Z
Angelo Longoni,association football,1933-01-17T00:00:00Z,1983-06-17T00:00:00Z
Angelo Longoni,association football,1933-01-17T00:00:00Z,1993-06-17T00:00:00Z
Angelo Luzzani,association football,1896-01-01T00:00:00Z,1960-01-01T00:00:00Z
Angelo Maccagni,association football,1934-02-02T00:00:00Z,2019-05-30T00:00:00Z
Angelo Mammì,association football,1943-03-17T00:00:00Z,2000-09-17T00:00:00Z
Angelo Martino Colombo,association football,1935-05-16T00:00:00Z,2014-03-13T00:00:00Z
Angelo Mattea,association football,1892-10-21T00:00:00Z,1960-10-13T00:00:00Z
Angelo Meroni,association football,1916-04-02T00:00:00Z,2002-02-14T00:00:00Z
Angelo Minoia,association football,1912-08-18T00:00:00Z,1969-07-23T00:00:00Z
Angelo Morzone,association football,1913-08-11T00:00:00Z,1990-09-28T00:00:00Z
Angelo Niculescu,association football,1921-10-01T00:00:00Z,2015-06-20T00:00:00Z
Angelo Oliviero,association football,1919-10-21T00:00:00Z,1978-12-18T00:00:00Z
Angelo Paina,association football,1949-04-19T00:00:00Z,2024-06-23T00:00:00Z
Angelo Palla,association football,1901-02-10T00:00:00Z,1965-01-05T00:00:00Z
Angelo Panara,association football,1937-04-13T00:00:00Z,2007-06-15T00:00:00Z
Angelo Parodi,association football,1900-09-08T00:00:00Z,1953-01-01T00:00:00Z
Angelo Pasolini,association football,1905-10-04T00:00:00Z,1959-02-19T00:00:00Z
Angelo Pellacani,association football,1891-10-12T00:00:00Z,1936-01-01T00:00:00Z
Angelo Pereni,association football,1943-12-12T00:00:00Z,2020-09-11T00:00:00Z
Angelo Piccaluga,association football,1906-10-04T00:00:00Z,1993-03-07T00:00:00Z
Angelo Piccioli,association football,1920-04-18T00:00:00Z,1991-10-04T00:00:00Z
Angelo Pilati,association football,1909-11-04T00:00:00Z,1930-09-18T00:00:00Z
Angelo Pochissimo,association football,1936-01-21T00:00:00Z,1976-03-31T00:00:00Z
Angelo Pomponi,association football,1912-06-07T00:00:00Z,1982-11-25T00:00:00Z
Angelo Pozzi,association football,1895-11-22T00:00:00Z,1968-10-29T00:00:00Z
Angelo Quintavalle,association football,1947-01-13T00:00:00Z,2003-08-04T00:00:00Z
Angelo Rimbano,association football,1949-01-28T00:00:00Z,2022-04-08T00:00:00Z
Angelo Rossetti,association football,1920-05-09T00:00:00Z,2005-05-29T00:00:00Z
Angelo Rossi,association football,1887-01-27T00:00:00Z,2000-01-01T00:00:00Z
Angelo Rosso,association football,1915-08-28T00:00:00Z,1973-03-15T00:00:00Z
Angelo Rotondi,association football,1907-07-01T00:00:00Z,1998-11-28T00:00:00Z
Angelo Ruffinoni,association football,1931-10-01T00:00:00Z,2010-10-28T00:00:00Z
Angelo Ruggeri,association football,1935-01-05T00:00:00Z,2019-02-08T00:00:00Z
Angelo Scapin,association football,1914-12-26T00:00:00Z,1999-12-31T00:00:00Z
Angelo Schiavetta,association football,1915-05-09T00:00:00Z,2010-01-27T00:00:00Z
Angelo Schiavio,association football,1905-10-15T00:00:00Z,1990-09-17T00:00:00Z
Angelo Solazzo,association football,1921-06-15T00:00:00Z,2001-03-07T00:00:00Z
Angelo Spanio,association football,1939-10-04T00:00:00Z,1999-10-01T00:00:00Z
Angelo Tonini,association football,1888-11-26T00:00:00Z,1974-02-18T00:00:00Z
Angelo Torriglia,association football,1926-08-02T00:00:00Z,2001-10-25T00:00:00Z
Angelo Trentin,association football,1925-02-11T00:00:00Z,2013-02-13T00:00:00Z
Angelo Turconi,association football,1923-07-05T00:00:00Z,2011-08-03T00:00:00Z
Angelo Uboldi,association football,1923-02-24T00:00:00Z,2006-06-19T00:00:00Z
Angelo Volpato,association football,1943-06-07T00:00:00Z,2019-07-04T00:00:00Z
Angelos Kremmydas,association football,1943-01-01T00:00:00Z,2023-08-16T00:00:00Z
Anghel Crețeanu,association football,1910-04-05T00:00:00Z,1987-01-07T00:00:00Z
Angie Muller,Australian rules football,1912-11-13T00:00:00Z,1966-08-18T00:00:00Z
Angiolo Bonistalli,association football,1918-02-08T00:00:00Z,1986-09-03T00:00:00Z
Angus Cameron,ice hockey,1921-11-05T00:00:00Z,1993-04-12T00:00:00Z
Angus Carmichael,association football,1925-06-12T00:00:00Z,2013-03-21T00:00:00Z
Angus Daniel Campbell,ice hockey,1884-03-19T00:00:00Z,1976-03-05T00:00:00Z
Angus Douglas,association football,1889-01-01T00:00:00Z,1918-12-14T00:00:00Z
Angus Duford,ice hockey,1891-10-18T00:00:00Z,1950-05-21T00:00:00Z
Angus Fregon,Australian rules football,1880-07-18T00:00:00Z,1956-02-13T00:00:00Z
Angus MacIsaac,Australian rules football,1900-04-15T00:00:00Z,1944-06-23T00:00:00Z
Angus MacKinnon,association football,1850-01-01T00:00:00Z,1880-07-10T00:00:00Z
Angus McDonald,Australian rules football,1890-10-26T00:00:00Z,1953-10-20T00:00:00Z
Angus McIntosh,association football,1884-07-01T00:00:00Z,1945-01-01T00:00:00Z
Angus McKinnon,association football,1886-12-08T00:00:00Z,1968-05-01T00:00:00Z
Angus McLean,association football,1925-09-20T00:00:00Z,1979-01-01T00:00:00Z
Angus McLeod,association football,1890-01-11T00:00:00Z,1917-05-16T00:00:00Z
Angus Morrison,association football,1924-04-26T00:00:00Z,2002-12-18T00:00:00Z
Angus Seed,association football,1893-02-06T00:00:00Z,1953-02-07T00:00:00Z
Anibal José,association football,1904-03-29T00:00:00Z,1976-01-08T00:00:00Z
Anibal da Silva Oliveira,association football,1918-11-06T00:00:00Z,2010-02-04T00:00:00Z
Aniello Mazza,association football,1905-01-01T00:00:00Z,1980-01-01T00:00:00Z
Anil Nandy,association football,1923-01-01T00:00:00Z,2003-01-01T00:00:00Z
Anita Welz,judo,1942-01-01T00:00:00Z,2020-11-03T00:00:00Z
Anker Hansen,association football,1902-02-27T00:00:00Z,1981-05-22T00:00:00Z
Anker Kihle,association football,1917-04-19T00:00:00Z,2000-02-01T00:00:00Z
Ankichi Arakaki,karate,1899-11-01T00:00:00Z,1927-12-28T00:00:00Z
Ankō Azato,karate,1827-01-01T00:00:00Z,1906-01-01T00:00:00Z
Ankō Itosu,karate,1831-01-01T00:00:00Z,1915-03-11T00:00:00Z
Anna Kordelyuk,association football,1994-12-20T00:00:00Z,2022-02-18T00:00:00Z
Anna Senjuschenko,association football,1961-01-01T00:00:00Z,1979-01-01T00:00:00Z
Annar Petersen,ice hockey,1931-11-23T00:00:00Z,2020-03-21T00:00:00Z
Anne O'Brien,association football,1956-01-25T00:00:00Z,2016-08-29T00:00:00Z
Anne Williams,association football,1951-02-06T00:00:00Z,2013-04-18T00:00:00Z
Annibale Ajmone Marsan,association football,1888-01-01T00:00:00Z,1956-03-05T00:00:00Z
Annibale Ajmone Marsan,association football,1888-02-29T00:00:00Z,1956-03-05T00:00:00Z
Annibale Flori,association football,1896-05-13T00:00:00Z,1917-10-15T00:00:00Z
Annibale Frossi,association football,1911-08-06T00:00:00Z,1999-02-26T00:00:00Z
Annibale Silvani,association football,1904-04-22T00:00:00Z,1989-08-15T00:00:00Z
Annie Bataille,association football,1952-02-17T00:00:00Z,2014-03-05T00:00:00Z
Annika Tammela,association football,1979-07-01T00:00:00Z,2001-06-26T00:00:00Z
Ansah Owusu,association football,1979-11-22T00:00:00Z,2022-04-07T00:00:00Z
Ansar Razak,association football,1974-01-18T00:00:00Z,1998-12-30T00:00:00Z
Ansei Ueshiro,karate,1933-04-20T00:00:00Z,2002-05-07T00:00:00Z
Ansell Clarke,Australian rules football,1907-08-12T00:00:00Z,2002-10-15T00:00:00Z
Anselmo Aramberri,association football,1921-10-24T00:00:00Z,2000-10-08T00:00:00Z
Anselmo Bislenghi,association football,1926-07-06T00:00:00Z,1984-02-01T00:00:00Z
Anselmo Fernandez,association football,1918-08-21T00:00:00Z,2000-01-19T00:00:00Z
Anselmo Giorcelli,association football,1928-12-31T00:00:00Z,2019-09-20T00:00:00Z
Anselmo López Sánchez,association football,1891-01-25T00:00:00Z,1919-11-05T00:00:00Z
Anselmo Pisa,association football,1918-04-07T00:00:00Z,1965-10-16T00:00:00Z
Anselmo Ruíz,association football,1937-01-01T00:00:00Z,2022-01-01T00:00:00Z
Anssi Koskinen,ice hockey,1929-08-18T00:00:00Z,2016-11-26T00:00:00Z
Antal Bana,association football,1928-01-01T00:00:00Z,2009-01-01T00:00:00Z
Antal Bárfy,association football,1930-10-30T00:00:00Z,2023-03-01T00:00:00Z
Antal Dürr,association football,1889-01-01T00:00:00Z,1951-01-01T00:00:00Z
Antal Frontz,association football,1889-01-01T00:00:00Z,1928-11-18T00:00:00Z
Antal Füle,association football,1966-11-26T00:00:00Z,2020-09-06T00:00:00Z
Antal Györkő,association football,1939-11-14T00:00:00Z,2012-05-05T00:00:00Z
Antal Hamar,association football,1916-01-22T00:00:00Z,1991-01-04T00:00:00Z
Antal Hetényi,judo,1947-10-06T00:00:00Z,2023-03-05T00:00:00Z
Antal Huták,association football,1948-11-02T00:00:00Z,2022-06-01T00:00:00Z
Antal Kleibán,association football,1933-10-23T00:00:00Z,2011-10-04T00:00:00Z
Antal Kosaras,association football,1906-01-01T00:00:00Z,1995-02-01T00:00:00Z
Antal Kotász,association football,1929-09-01T00:00:00Z,2003-07-06T00:00:00Z
Antal Kóczián,association football,1928-01-14T00:00:00Z,2020-05-22T00:00:00Z
Antal Lyka,association football,1908-05-29T00:00:00Z,1976-10-06T00:00:00Z
Antal Mally,association football,1890-09-21T00:00:00Z,1958-01-01T00:00:00Z
Antal Nagy,association football,1913-03-19T00:00:00Z,1984-12-07T00:00:00Z
Antal Németh,association football,1919-04-26T00:00:00Z,1985-07-05T00:00:00Z
Antal Pruha,association football,1897-12-16T00:00:00Z,2000-01-01T00:00:00Z
Antal Pálfy,association football,1933-10-18T00:00:00Z,2021-11-10T00:00:00Z
Antal Siklóssy,association football,1896-06-02T00:00:00Z,1931-04-18T00:00:00Z
Antal Szabó,association football,1910-09-04T00:00:00Z,1958-04-21T00:00:00Z
Antal Szabó,association football,1910-09-04T00:00:00Z,1972-04-18T00:00:00Z
Antal Szalay,association football,1912-03-03T00:00:00Z,1960-04-21T00:00:00Z
Antal Szalay,association football,1912-03-12T00:00:00Z,1960-04-21T00:00:00Z
Antal Szemere,association football,1910-01-01T00:00:00Z,2000-01-01T00:00:00Z
Antal Szuromi,association football,1943-06-21T00:00:00Z,2020-11-25T00:00:00Z
Antal Tapiška,association football,1919-11-11T00:00:00Z,2016-03-10T00:00:00Z
Antal Thomann,association football,1932-10-26T00:00:00Z,1997-04-14T00:00:00Z
Antal Tussinger,association football,1939-09-07T00:00:00Z,2019-12-25T00:00:00Z
Antal Vezér,association football,1922-02-24T00:00:00Z,1986-09-19T00:00:00Z
Antal Vágó,association football,1891-08-09T00:00:00Z,1944-12-01T00:00:00Z
Antanas Jocius,ice hockey,1911-09-01T00:00:00Z,1992-05-01T00:00:00Z
Antanas Lingis,association football,1905-12-26T00:00:00Z,1941-06-06T00:00:00Z
Antanas Vilimavičius,association football,http://www.wikidata.org/.well-known/genid/3fe43e6a182fb13cd3038906bb03dc7f,http://www.wikidata.org/.well-known/genid/28931e1b5f6e3e5d8ec56d88d417c30a
Antatoly Mironov,association football,1936-11-15T00:00:00Z,2014-05-31T00:00:00Z
Ante Jurić,association football,1934-02-01T00:00:00Z,2013-09-04T00:00:00Z
Ante Kesić,association football,1900-12-04T00:00:00Z,1971-10-24T00:00:00Z
Ante Martinac,association football,1944-01-01T00:00:00Z,2006-07-17T00:00:00Z
Ante Mladinić,association football,1929-10-01T00:00:00Z,2002-06-13T00:00:00Z
Ante Pandaković,association football,1891-01-01T00:00:00Z,1968-01-01T00:00:00Z
Ante Pavlović,association football,1933-07-05T00:00:00Z,2022-01-02T00:00:00Z
Ante Sirković,association football,1944-06-03T00:00:00Z,2019-05-30T00:00:00Z
Ante Vidošević,association football,1925-10-02T00:00:00Z,1975-01-01T00:00:00Z
Ante Vulić,association football,1928-08-16T00:00:00Z,1993-08-07T00:00:00Z
Ante Zavoreo,association football,1897-01-01T00:00:00Z,1974-07-01T00:00:00Z
Ante Žanetić,association football,1936-11-18T00:00:00Z,2014-12-18T00:00:00Z
Antenor Amable,association football,1900-06-02T00:00:00Z,1985-10-07T00:00:00Z
Antenor Ferreira de Carvalho Filho,association football,1933-11-01T00:00:00Z,2004-01-01T00:00:00Z
Antenore Marmiroli,association football,1919-09-06T00:00:00Z,1998-03-24T00:00:00Z
Antero González de Audikana,association football,1901-01-04T00:00:00Z,1978-01-28T00:00:00Z
Antero Lartola,association football,1924-01-01T00:00:00Z,1994-01-01T00:00:00Z
Antero Rinne,association football,1913-08-07T00:00:00Z,1940-03-07T00:00:00Z
Antero Vanhanen,wrestling,1935-04-01T00:00:00Z,1986-12-30T00:00:00Z
Anthon Olsen,association football,1889-09-14T00:00:00Z,1972-03-17T00:00:00Z
Anthony Alexander Forrest,Australian rules football,1884-11-20T00:00:00Z,1901-05-15T00:00:00Z
