athleteLabel,occupationOrSportLabel,dateOfBirth,dateOfDeath
Günter Köster,athletics,1917-04-27T00:00:00Z,1997-10-22T00:00:00Z
Günter Lein,athletics,1932-02-22T00:00:00Z,2017-07-27T00:00:00Z
Günter Matthias,table tennis,1934-03-23T00:00:00Z,2015-06-01T00:00:00Z
Günter Mielke,athletics,1942-11-30T00:00:00Z,2010-01-18T00:00:00Z
Günter Siegel,athletics,1937-06-03T00:00:00Z,2021-11-27T00:00:00Z
Günter Wöller,athletics,1922-08-19T00:00:00Z,2005-08-18T00:00:00Z
Günther Gehmert,athletics,1913-02-09T00:00:00Z,1940-06-09T00:00:00Z
Günther Kruse,athletics,1934-07-05T00:00:00Z,2007-01-18T00:00:00Z
Günther Lohre,athletics,1953-05-12T00:00:00Z,2019-03-15T00:00:00Z
Günther Röblitz,badminton,1923-01-01T00:00:00Z,2008-01-01T00:00:00Z
Günther Steines,athletics,1928-09-28T00:00:00Z,1982-06-03T00:00:00Z
H. Briggs,tennis,1900-01-01T00:00:00Z,2000-01-01T00:00:00Z
H. J. Whigham,golf,1869-12-24T00:00:00Z,1954-03-17T00:00:00Z
H. Ross Hume,athletics,1922-09-18T00:00:00Z,2001-01-04T00:00:00Z
H. W. Davies,tennis,1875-01-01T00:00:00Z,2000-01-01T00:00:00Z
H. W. Davies,badminton,1875-01-01T00:00:00Z,2000-01-01T00:00:00Z
Haakon Jansen,athletics,1900-05-24T00:00:00Z,1968-11-06T00:00:00Z
Haakon Tranberg,athletics,1917-03-02T00:00:00Z,1991-04-24T00:00:00Z
Habib Thiam,athletics,1933-01-21T00:00:00Z,2017-06-26T00:00:00Z
Habib Thiam,swimming,1933-01-21T00:00:00Z,2017-06-26T00:00:00Z
Hachirō Mikami,tennis,1887-01-01T00:00:00Z,1919-11-08T00:00:00Z
Haddou Jadour,athletics,1949-01-01T00:00:00Z,2022-09-11T00:00:00Z
Hadibowo,badminton,1958-07-04T00:00:00Z,2011-06-07T00:00:00Z
Hadley Hinds,athletics,1946-09-16T00:00:00Z,2023-05-06T00:00:00Z
Haico Scharn,athletics,1945-06-18T00:00:00Z,2021-06-10T00:00:00Z
Haide Klüglein,swimming,1939-02-09T00:00:00Z,2020-07-28T00:00:00Z
Hajime Kawasaki,golf,1884-01-01T00:00:00Z,1948-01-01T00:00:00Z
Hakam Singh,athletics,1901-01-01T00:00:00Z,2018-08-14T00:00:00Z
Hakon Leffler,tennis,1887-03-11T00:00:00Z,1972-07-31T00:00:00Z
Hal Connolly,athletics,1931-08-01T00:00:00Z,2010-08-18T00:00:00Z
Hal Finney,athletics,1956-05-04T00:00:00Z,2014-08-28T00:00:00Z
Hal Henning,swimming,1919-01-01T00:00:00Z,1988-01-01T00:00:00Z
Hal Surface,tennis,1913-01-01T00:00:00Z,2001-09-02T00:00:00Z
Hal Upjohn,tennis,1927-11-17T00:00:00Z,2020-03-24T00:00:00Z
Halfdan Bjølgerud,athletics,1884-02-13T00:00:00Z,1970-04-18T00:00:00Z
Halil Zıraman,athletics,1927-01-01T00:00:00Z,1984-01-01T00:00:00Z
Halina Barucha,athletics,1950-01-05T00:00:00Z,2018-10-18T00:00:00Z
Halina Konopacka,athletics,1900-02-26T00:00:00Z,1989-01-28T00:00:00Z
Halina Zborowska,athletics,1922-03-06T00:00:00Z,2014-03-04T00:00:00Z
Hall W. Thompson,golf,1923-05-28T00:00:00Z,2010-10-27T00:00:00Z
Halland Britton,athletics,1890-02-18T00:00:00Z,1975-02-11T00:00:00Z
Halldóra Thoroddsen,badminton,1927-12-17T00:00:00Z,2014-08-28T00:00:00Z
Hallfried Østerbø,athletics,1926-02-04T00:00:00Z,1999-10-23T00:00:00Z
Hallie Champlin Fenton,tennis,1872-10-01T00:00:00Z,1935-12-19T00:00:00Z
Halvor Øien,athletics,1897-03-16T00:00:00Z,1972-08-02T00:00:00Z
Ham Kee-yong,athletics,1930-11-14T00:00:00Z,2022-11-09T00:00:00Z
Ham Richardson,tennis,1933-08-21T00:00:00Z,2006-11-05T00:00:00Z
Ham Richardson,tennis,1933-08-24T00:00:00Z,2006-11-05T00:00:00Z
Hamilton Law,badminton,1913-09-23T00:00:00Z,1998-08-06T00:00:00Z
Hamish Stothard,athletics,1913-05-06T00:00:00Z,1997-02-26T00:00:00Z
Han Aiping,badminton,1962-04-22T00:00:00Z,2019-10-16T00:00:00Z
Han Yuzhen,table tennis,1942-01-01T00:00:00Z,1979-01-01T00:00:00Z
Hanji Aoki,athletics,1915-07-16T00:00:00Z,2010-05-30T00:00:00Z
Hanna Jędrzejewska,athletics,1906-04-15T00:00:00Z,2002-05-29T00:00:00Z
Hannelore Schlaf,table tennis,1930-12-27T00:00:00Z,1985-03-28T00:00:00Z
Hannelore Schmidt,badminton,1927-07-09T00:00:00Z,2019-10-30T00:00:00Z
Hannes Koch,athletics,1935-02-12T00:00:00Z,1994-12-26T00:00:00Z
Hannes Kolehmainen,athletics,1889-12-09T00:00:00Z,1966-01-11T00:00:00Z
Hannes Miettinen,athletics,1893-09-25T00:00:00Z,1968-01-02T00:00:00Z
Hannes Sonck,athletics,1919-08-25T00:00:00Z,1952-05-18T00:00:00Z
Hannes Torpo,athletics,1901-01-21T00:00:00Z,1980-09-10T00:00:00Z
Hannes de Boer,athletics,1899-12-02T00:00:00Z,1982-04-02T00:00:00Z
Hanni Hölzner,swimming,1913-02-17T00:00:00Z,1988-01-01T00:00:00Z
Hanni Zehendner,athletics,1946-05-24T00:00:00Z,2021-08-28T00:00:00Z
Hannie Termeulen,swimming,1929-02-18T00:00:00Z,2001-03-01T00:00:00Z
Hanns Braun,athletics,1886-10-26T00:00:00Z,1918-10-09T00:00:00Z
Hanns Mock,gymnastics,1900-01-01T00:00:00Z,1944-01-01T00:00:00Z
Hannu Partanen,athletics,1944-01-01T00:00:00Z,2019-08-30T00:00:00Z
Hannu Polvi,athletics,1948-11-29T00:00:00Z,2008-09-29T00:00:00Z
Hannu Rantala,athletics,1936-03-16T00:00:00Z,2023-12-24T00:00:00Z
Hannu Vaahtoranta,swimming,1943-05-20T00:00:00Z,2023-12-15T00:00:00Z
Hans Alekõrs,athletics,1924-05-26T00:00:00Z,1990-09-18T00:00:00Z
Hans Alsér,table tennis,1942-01-23T00:00:00Z,1977-01-15T00:00:00Z
Hans Aniol,swimming,1878-06-12T00:00:00Z,1945-11-12T00:00:00Z
Hans Blumer,swimming,1928-06-19T00:00:00Z,2021-03-03T00:00:00Z
Hans Brenner,swimming,1912-09-14T00:00:00Z,1977-01-01T00:00:00Z
Hans Bräuer,badminton,1940-01-01T00:00:00Z,1993-01-01T00:00:00Z
Hans Buchardt,athletics,1893-11-30T00:00:00Z,1947-11-10T00:00:00Z
Hans Bütikofer,swimming,1915-07-29T00:00:00Z,2011-01-12T00:00:00Z
Hans Dittner,athletics,1926-08-02T00:00:00Z,2019-05-17T00:00:00Z
Hans Due,athletics,1874-07-13T00:00:00Z,1916-10-08T00:00:00Z
Hans Eckstein,swimming,1908-12-15T00:00:00Z,1985-03-15T00:00:00Z
Hans Eicke,athletics,1884-12-01T00:00:00Z,1947-08-22T00:00:00Z
Hans Engert,tennis,1951-04-22T00:00:00Z,2020-12-22T00:00:00Z
Hans Ernst Schneider,athletics,1927-02-04T00:00:00Z,2014-10-14T00:00:00Z
Hans Eschweiler,badminton,1928-05-18T00:00:00Z,2012-06-22T00:00:00Z
Hans Fahsl,athletics,1941-08-15T00:00:00Z,2017-08-01T00:00:00Z
Hans Ferdinand Massmann,gymnastics,1797-08-15T00:00:00Z,1874-08-03T00:00:00Z
Hans Fischer,gymnastics,1920-10-15T00:00:00Z,2003-09-28T00:00:00Z
Hans Freese,swimming,1918-02-17T00:00:00Z,1941-07-08T00:00:00Z
Hans Frischknecht,athletics,1922-12-31T00:00:00Z,2003-08-09T00:00:00Z
Hans Fritsch,athletics,1911-08-09T00:00:00Z,1987-08-24T00:00:00Z
Hans Geister,athletics,1928-09-28T00:00:00Z,2012-05-16T00:00:00Z
Hans Geul,athletics,1916-05-12T00:00:00Z,1943-10-01T00:00:00Z
Hans Geupel,athletics,1923-10-10T00:00:00Z,2000-12-29T00:00:00Z
Hans Granfelt,athletics,1897-10-26T00:00:00Z,1963-09-05T00:00:00Z
Hans Gundhus,athletics,1900-09-13T00:00:00Z,1968-07-01T00:00:00Z
Hans Haasmann,swimming,1916-01-06T00:00:00Z,2008-05-26T00:00:00Z
Hans Harting,athletics,1926-02-02T00:00:00Z,2004-07-08T00:00:00Z
Hans Henrik Svendsen,badminton,1943-05-21T00:00:00Z,2022-09-24T00:00:00Z
Hans Hirvelaan,athletics,1898-07-02T00:00:00Z,1941-08-20T00:00:00Z
Hans Hoffmann,badminton,1910-06-18T00:00:00Z,1993-02-19T00:00:00Z
Hans Hoffmeister,athletics,1901-03-17T00:00:00Z,1980-01-09T00:00:00Z
Hans Houtzager,athletics,1910-08-26T00:00:00Z,1993-12-29T00:00:00Z
Hans Höglund,athletics,1952-07-23T00:00:00Z,2012-10-04T00:00:00Z
Hans Hüneke,athletics,1934-01-12T00:00:00Z,2015-08-14T00:00:00Z
Hans Jacob Errboe,athletics,1881-01-10T00:00:00Z,1962-04-19T00:00:00Z
Hans Jagenburg,athletics,1894-08-18T00:00:00Z,1971-01-05T00:00:00Z
Hans Jensen,athletics,1903-06-04T00:00:00Z,1983-11-30T00:00:00Z
Hans Jørgen Bøtker,athletics,1943-01-01T00:00:00Z,2009-01-29T00:00:00Z
Hans Key,athletics,1927-11-08T00:00:00Z,2019-06-20T00:00:00Z
Hans Krumlinde,athletics,1943-07-14T00:00:00Z,2024-08-15T00:00:00Z
Hans Lagerqvist,athletics,1940-04-28T00:00:00Z,2019-07-22T00:00:00Z
Hans Lehne,athletics,1914-02-14T00:00:00Z,http://www.wikidata.org/.well-known/genid/78946589a05a2b14fe0ca0fb72309814
Hans Liesche,athletics,1891-10-11T00:00:00Z,1979-03-30T00:00:00Z
Hans Lindgren,athletics,1933-05-24T00:00:00Z,2016-02-01T00:00:00Z
Hans Ljungberg,swimming,1948-03-26T00:00:00Z,2020-07-31T00:00:00Z
Hans Lotz,athletics,1947-11-01T00:00:00Z,2021-05-02T00:00:00Z
Hans Löwy,table tennis,1907-05-17T00:00:00Z,1993-08-04T00:00:00Z
Hans Malmstrøm,swimming,1912-11-15T00:00:00Z,1990-09-15T00:00:00Z
Hans Martens,athletics,1911-10-30T00:00:00Z,1970-06-06T00:00:00Z
Hans Micheiloff,table tennis,1936-06-02T00:00:00Z,1993-01-01T00:00:00Z
Hans Moks,athletics,1923-10-15T00:00:00Z,2011-10-11T00:00:00Z
Hans Moldenhauer,tennis,1901-04-10T00:00:00Z,1929-12-29T00:00:00Z
Hans Muchitsch,athletics,1932-09-30T00:00:00Z,2019-05-10T00:00:00Z
Hans Neumann,athletics,1915-09-28T00:00:00Z,2000-03-13T00:00:00Z
Hans Niggl,athletics,1908-01-01T00:00:00Z,1943-01-09T00:00:00Z
Hans Nordeide,athletics,1922-04-16T00:00:00Z,1980-12-28T00:00:00Z
Hans Nüsslein,tennis,1910-03-31T00:00:00Z,1991-06-28T00:00:00Z
Hans Oldag,athletics,1901-03-02T00:00:00Z,1978-08-01T00:00:00Z
Hans Olsson,tennis,1937-04-03T00:00:00Z,2021-11-05T00:00:00Z
Hans Pahlm Jensen,athletics,1896-02-27T00:00:00Z,1979-01-01T00:00:00Z
Hans Pfeiffer,gymnastics,1950-01-01T00:00:00Z,2000-01-01T00:00:00Z
Hans Raff,athletics,1910-10-30T00:00:00Z,1990-05-13T00:00:00Z
Hans Redl,tennis,1914-01-19T00:00:00Z,1976-05-26T00:00:00Z
Hans Riegel,badminton,1923-03-10T00:00:00Z,2013-10-15T00:00:00Z
Hans Ring,athletics,1928-06-19T00:00:00Z,2015-04-09T00:00:00Z
Hans Rockmeier,table tennis,1934-04-14T00:00:00Z,1999-07-09T00:00:00Z
Hans Rosendahl,swimming,1944-12-27T00:00:00Z,2021-11-23T00:00:00Z
Hans Salz,athletics,1905-01-01T00:00:00Z,1972-04-13T00:00:00Z
Hans Scheele,athletics,1908-12-18T00:00:00Z,1941-07-23T00:00:00Z
Hans Schenk,athletics,1936-01-01T00:00:00Z,2006-01-19T00:00:00Z
Hans Schulze,swimming,1911-08-25T00:00:00Z,1992-01-26T00:00:00Z
Hans Schuster,athletics,1888-12-07T00:00:00Z,1970-06-10T00:00:00Z
Hans Schuster,badminton,1910-01-01T00:00:00Z,1992-05-01T00:00:00Z
Hans Schwarz,swimming,1912-09-16T00:00:00Z,1996-12-09T00:00:00Z
Hans Sperre,badminton,1937-02-06T00:00:00Z,2002-08-07T00:00:00Z
Hans Stelges,athletics,1901-06-06T00:00:00Z,1986-12-17T00:00:00Z
Hans Streuli,athletics,1926-01-01T00:00:00Z,2018-01-01T00:00:00Z
Hans Syz,tennis,1891-10-15T00:00:00Z,1954-12-23T00:00:00Z
Hans Tietmeyer,table tennis,1931-08-18T00:00:00Z,2016-12-27T00:00:00Z
Hans Torim,athletics,1930-02-25T00:00:00Z,2025-03-31T00:00:00Z
Hans Tronner,athletics,1883-06-25T00:00:00Z,1951-10-07T00:00:00Z
Hans Tödter,tennis,1982-07-07T00:00:00Z,2019-02-05T00:00:00Z
Hans Vincent Scharlach,tennis,1919-06-27T00:00:00Z,1945-04-01T00:00:00Z
Hans Wahli,athletics,1927-01-11T00:00:00Z,2012-01-04T00:00:00Z
Hans Walbrück,badminton,1919-08-27T00:00:00Z,1983-04-09T00:00:00Z
Hans Wehrli-Frei,athletics,1927-03-19T00:00:00Z,2011-10-16T00:00:00Z
Hans Wichmann,athletics,1905-01-28T00:00:00Z,1981-09-23T00:00:00Z
Hans Widmer,swimming,1872-07-22T00:00:00Z,1925-12-14T00:00:00Z
Hans Wiesenmayer,athletics,1924-12-17T00:00:00Z,2007-04-22T00:00:00Z
Hans Wilhelm Gäb,table tennis,1936-03-31T00:00:00Z,2025-04-13T00:00:00Z
Hans Woellke,athletics,1911-02-18T00:00:00Z,1943-03-22T00:00:00Z
Hans Zepernick,athletics,1921-05-01T00:00:00Z,1975-09-20T00:00:00Z
Hans van Swol,tennis,1914-08-22T00:00:00Z,2010-05-30T00:00:00Z
Hans-Dietrich Emmers,badminton,1944-09-25T00:00:00Z,2009-01-12T00:00:00Z
Hans-Georg Lindenstaedt,table tennis,1904-08-20T00:00:00Z,1975-12-24T00:00:00Z
Hans-Heinrich Sievert,athletics,1909-12-01T00:00:00Z,1963-04-05T00:00:00Z
Hans-Joachim Pathus,athletics,1936-09-10T00:00:00Z,2022-10-25T00:00:00Z
Hans-Joachim Reich,swimming,1930-04-18T00:00:00Z,2016-01-16T00:00:00Z
Hans-Joachim Tröger,swimming,1935-09-02T00:00:00Z,2024-11-28T00:00:00Z
Hans-Joachim Walde,athletics,1942-06-28T00:00:00Z,2013-04-18T00:00:00Z
Hans-Jürgen Fromm,table tennis,1941-06-26T00:00:00Z,2002-07-08T00:00:00Z
Hans-Olof Johansson,athletics,1936-03-18T00:00:00Z,2022-01-01T00:00:00Z
Hans-Ulrich Schulz,athletics,1939-05-24T00:00:00Z,2012-08-22T00:00:00Z
Hans-Werner Schippers,table tennis,1929-09-13T00:00:00Z,2012-04-20T00:00:00Z
Hansje Bunschoten,swimming,1958-05-03T00:00:00Z,2017-10-01T00:00:00Z
Hansruedi Bruder,athletics,1937-06-02T00:00:00Z,1998-01-19T00:00:00Z
Hansruedi Jost,athletics,1934-01-01T00:00:00Z,2016-03-29T00:00:00Z
Harald Agger,athletics,1889-04-11T00:00:00Z,1954-05-20T00:00:00Z
Harald Amberntson,athletics,1889-11-26T00:00:00Z,1976-01-21T00:00:00Z
Harald Andersson,athletics,1907-04-02T00:00:00Z,1985-05-18T00:00:00Z
Harald Gjengedal,athletics,1956-09-03T00:00:00Z,2021-04-05T00:00:00Z
Harald Grønfeldt,athletics,1881-07-18T00:00:00Z,1961-02-02T00:00:00Z
Harald Hansen,athletics,1911-05-04T00:00:00Z,1968-02-05T00:00:00Z
Harald Hudak,athletics,1957-01-28T00:00:00Z,2024-12-02T00:00:00Z
Harald Johannes Rist,athletics,1920-05-14T00:00:00Z,2007-03-31T00:00:00Z
Harald Julin,swimming,1890-03-27T00:00:00Z,1967-07-31T00:00:00Z
Harald Klem,swimming,1884-06-21T00:00:00Z,1954-07-24T00:00:00Z
Harald Mellerowicz,athletics,1919-03-31T00:00:00Z,1996-04-13T00:00:00Z
Harald Persson,athletics,1925-11-15T00:00:00Z,1995-07-12T00:00:00Z
Harald Rannu,tennis,1920-10-30T00:00:00Z,1990-12-23T00:00:00Z
Harald Stenerud,athletics,1897-05-10T00:00:00Z,1976-02-05T00:00:00Z
Harald Tammer,athletics,1899-01-09T00:00:00Z,1942-06-06T00:00:00Z
Harald Thune Waagepetersen,tennis,1884-12-18T00:00:00Z,1970-12-09T00:00:00Z
Harald Tuche,badminton,1943-01-01T00:00:00Z,2017-10-22T00:00:00Z
Harald Wergeland,gymnastics,1904-05-07T00:00:00Z,1989-01-01T00:00:00Z
Haralds Hāns,athletics,1893-01-08T00:00:00Z,http://www.wikidata.org/.well-known/genid/32aa5044d6f9743a7ef06f705ce51337
Hari Chand,athletics,1953-04-01T00:00:00Z,2022-06-13T00:00:00Z
Haris Šveminas,athletics,1906-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/bfb959d3287a4e50b6ccc553ea1846b9
Harlow Rothert,athletics,1908-04-01T00:00:00Z,1997-08-13T00:00:00Z
Harold A. Wilson,athletics,1885-01-22T00:00:00Z,1932-05-17T00:00:00Z
Harold Abrahams,athletics,1899-12-15T00:00:00Z,1978-01-14T00:00:00Z
Harold Annison,swimming,1895-12-27T00:00:00Z,1957-11-27T00:00:00Z
Harold Barlow,tennis,1860-04-05T00:00:00Z,1917-07-16T00:00:00Z
Harold Barron,athletics,1894-08-29T00:00:00Z,1978-10-05T00:00:00Z
Harold Blauer,tennis,1910-01-01T00:00:00Z,1953-01-08T00:00:00Z
Harold Bradfod Enright,athletics,1890-04-28T00:00:00Z,1946-02-03T00:00:00Z
Harold Brainsby,athletics,1910-12-05T00:00:00Z,1975-04-03T00:00:00Z
Harold Brown,athletics,1917-01-01T00:00:00Z,2002-01-01T00:00:00Z
Harold Burrows,tennis,1924-12-24T00:00:00Z,2014-09-20T00:00:00Z
Harold Burrows,tennis,1925-12-24T00:00:00Z,2014-09-20T00:00:00Z
Harold Cagle,athletics,1913-08-03T00:00:00Z,1977-11-28T00:00:00Z
Harold Chapson,athletics,1902-07-11T00:00:00Z,1992-11-19T00:00:00Z
"Harold D. Paddock, Jr.",golf,1920-12-17T00:00:00Z,2000-02-27T00:00:00Z
Harold Davis,athletics,1921-01-05T00:00:00Z,2007-08-12T00:00:00Z
Harold Drew,athletics,1894-11-09T00:00:00Z,1979-10-20T00:00:00Z
Harold Eidsvig,golf,1915-02-26T00:00:00Z,1959-12-01T00:00:00Z
Harold Fern,swimming,1881-04-20T00:00:00Z,1974-08-21T00:00:00Z
Harold Fowler McCormick,tennis,1872-05-02T00:00:00Z,1941-10-16T00:00:00Z
Harold Fraser,golf,1872-10-26T00:00:00Z,1945-01-04T00:00:00Z
Harold Gallop,athletics,1910-06-09T00:00:00Z,2006-07-13T00:00:00Z
Harold Hackett,tennis,1878-07-12T00:00:00Z,1937-11-20T00:00:00Z
Harold Hardwick,swimming,1888-12-14T00:00:00Z,1959-02-22T00:00:00Z
Harold Heiland,athletics,1890-04-26T00:00:00Z,1963-04-18T00:00:00Z
Harold Henning,golf,1934-10-03T00:00:00Z,2004-01-01T00:00:00Z
Harold Hilton,golf,1869-01-12T00:00:00Z,1942-03-05T00:00:00Z
Harold Holding,athletics,1883-01-01T00:00:00Z,1925-07-20T00:00:00Z
Harold Huff,athletics,1880-06-03T00:00:00Z,1964-05-29T00:00:00Z
Harold Jeppe,athletics,1899-01-24T00:00:00Z,1975-03-04T00:00:00Z
Harold Kauffman,tennis,1875-12-20T00:00:00Z,1936-12-09T00:00:00Z
Harold Kitson,tennis,1874-06-17T00:00:00Z,1951-11-30T00:00:00Z
Harold Kruger,swimming,1897-09-21T00:00:00Z,1965-10-07T00:00:00Z
Harold Kruger,swimming,1897-09-23T00:00:00Z,1965-10-07T00:00:00Z
Harold Langley,athletics,1903-06-11T00:00:00Z,1988-03-03T00:00:00Z
Harold Lusk,golf,1877-06-08T00:00:00Z,1961-02-13T00:00:00Z
Harold Mahony,tennis,1867-02-13T00:00:00Z,1905-06-27T00:00:00Z
Harold Manning,athletics,1909-01-09T00:00:00Z,2003-01-26T00:00:00Z
Harold Moody,athletics,1915-11-01T00:00:00Z,1986-09-12T00:00:00Z
Harold Morland,badminton,1906-07-18T00:00:00Z,1982-02-22T00:00:00Z
Harold Muller,athletics,1901-06-12T00:00:00Z,1962-05-17T00:00:00Z
Harold Nelson,athletics,1923-04-26T00:00:00Z,2011-07-01T00:00:00Z
Harold Nisbet,tennis,1873-06-22T00:00:00Z,1937-03-12T00:00:00Z
Harold Osborn,athletics,1899-04-13T00:00:00Z,1975-04-05T00:00:00Z
Harold Phelps,athletics,1903-05-02T00:00:00Z,1991-09-23T00:00:00Z
Harold Simpkins,golf,1885-08-16T00:00:00Z,1935-07-11T00:00:00Z
Harold Smallwood,athletics,1915-03-24T00:00:00Z,1985-04-20T00:00:00Z
Harold Throckmorton,tennis,1897-04-12T00:00:00Z,1973-11-05T00:00:00Z
Harold Tyrie,athletics,1915-08-03T00:00:00Z,2007-02-22T00:00:00Z
Harold Watson,athletics,1883-01-01T00:00:00Z,1963-02-15T00:00:00Z
Harold Weber,golf,1882-03-20T00:00:00Z,1933-11-07T00:00:00Z
Harold Webster,athletics,1895-01-18T00:00:00Z,1958-01-01T00:00:00Z
Harold Whitlock,athletics,1903-12-16T00:00:00Z,1985-12-27T00:00:00Z
Harold Wright,athletics,1908-12-10T00:00:00Z,1997-12-11T00:00:00Z
Haroldo Lara,swimming,1934-06-09T00:00:00Z,2015-01-04T00:00:00Z
Haroldo da Silva,athletics,1929-09-20T00:00:00Z,1995-05-24T00:00:00Z
Harri Eljanko,athletics,1900-11-06T00:00:00Z,2001-07-13T00:00:00Z
Harri Erm,badminton,1922-08-18T00:00:00Z,1989-01-19T00:00:00Z
Harri Larva,athletics,1906-09-09T00:00:00Z,1980-11-15T00:00:00Z
Harri Neem,athletics,1919-07-23T00:00:00Z,2011-09-29T00:00:00Z
Harri Palola,athletics,1966-10-29T00:00:00Z,2016-03-08T00:00:00Z
Harri Reidma,athletics,1930-12-03T00:00:00Z,2015-03-02T00:00:00Z
Harri Rikkas,swimming,1932-07-03T00:00:00Z,2018-01-06T00:00:00Z
Harriet Bland,athletics,1915-02-13T00:00:00Z,1991-11-06T00:00:00Z
Harriet Butler,tennis,1873-05-25T00:00:00Z,1935-05-11T00:00:00Z
Harriet Elphinstone-Dick,swimming,1858-01-01T00:00:00Z,1902-01-01T00:00:00Z
Harriot Curtis,golf,1881-06-30T00:00:00Z,1974-10-25T00:00:00Z
Harris Coggeshall,tennis,1907-09-23T00:00:00Z,1993-06-26T00:00:00Z
Harrison Dillard,athletics,1923-07-08T00:00:00Z,2019-11-15T00:00:00Z
Harrison R. Johnston,golf,1896-08-31T00:00:00Z,1969-11-18T00:00:00Z
Harrison Smith,athletics,1876-11-05T00:00:00Z,1947-08-24T00:00:00Z
Harry A. Hyman,athletics,1881-05-04T00:00:00Z,1965-01-01T00:00:00Z
Harry Allen,tennis,1850-01-01T00:00:00Z,2000-01-01T00:00:00Z
Harry Allen,golf,1876-09-06T00:00:00Z,1924-02-02T00:00:00Z
Harry Arndt,athletics,1936-11-26T00:00:00Z,2022-11-13T00:00:00Z
Harry Ashby,golf,1946-01-01T00:00:00Z,2010-04-24T00:00:00Z
Harry Askew,athletics,1917-12-31T00:00:00Z,1986-10-31T00:00:00Z
Harry Aumere,athletics,1917-02-13T00:00:00Z,1987-02-08T00:00:00Z
Harry Babcock,athletics,1890-12-15T00:00:00Z,1965-06-05T00:00:00Z
Harry Babcock,athletics,1890-12-15T00:00:00Z,1965-06-15T00:00:00Z
Harry Beasley,athletics,1892-03-14T00:00:00Z,1972-11-26T00:00:00Z
Harry Bentley,golf,1907-10-13T00:00:00Z,1991-10-17T00:00:00Z
Harry Berwick,golf,1923-04-23T00:00:00Z,1988-04-03T00:00:00Z
Harry Björklund,athletics,1931-01-01T00:00:00Z,2017-08-08T00:00:00Z
Harry Bluett Liversedge,athletics,1894-09-21T00:00:00Z,1951-11-25T00:00:00Z
Harry Bradshaw,golf,1913-10-09T00:00:00Z,1990-12-01T00:00:00Z
Harry Brawley,athletics,1876-10-07T00:00:00Z,1954-01-01T00:00:00Z
Harry Broos,athletics,1898-05-25T00:00:00Z,1954-07-16T00:00:00Z
Harry Buhl,athletics,1922-03-25T00:00:00Z,2004-08-05T00:00:00Z
Harry Churcher,athletics,1910-11-21T00:00:00Z,1972-06-24T00:00:00Z
Harry Coe,athletics,1885-06-25T00:00:00Z,1977-01-01T00:00:00Z
Harry Colt,golf,1869-08-04T00:00:00Z,1951-11-21T00:00:00Z
Harry Cooper,golf,1904-08-04T00:00:00Z,2000-10-17T00:00:00Z
Harry Cooper,golf,1904-08-06T00:00:00Z,2000-10-17T00:00:00Z
Harry Dickason,gymnastics,1890-04-16T00:00:00Z,1962-01-21T00:00:00Z
Harry Duigan,athletics,1875-12-24T00:00:00Z,1931-08-06T00:00:00Z
Harry Edward,athletics,1898-04-15T00:00:00Z,1973-07-08T00:00:00Z
Harry Ekman,athletics,1908-09-21T00:00:00Z,1979-08-28T00:00:00Z
Harry Elionsky,swimming,1893-04-12T00:00:00Z,1956-03-14T00:00:00Z
Harry Forbes,athletics,1913-03-19T00:00:00Z,1988-01-01T00:00:00Z
Harry Forssell,swimming,1905-03-01T00:00:00Z,2006-09-15T00:00:00Z
Harry Frieda,athletics,1901-09-11T00:00:00Z,1983-08-20T00:00:00Z
Harry Fritz,tennis,1951-02-19T00:00:00Z,2025-05-02T00:00:00Z
Harry Gem,tennis,1819-05-21T00:00:00Z,1881-09-04T00:00:00Z
Harry Gill,gymnastics,1881-01-01T00:00:00Z,1968-01-01T00:00:00Z
Harry Gissing,athletics,1890-12-03T00:00:00Z,1963-11-01T00:00:00Z
Harry Givan,golf,1911-08-26T00:00:00Z,1999-12-16T00:00:00Z
Harry Glancy,swimming,1904-09-17T00:00:00Z,2002-09-22T00:00:00Z
Harry Goelitz,athletics,1894-01-01T00:00:00Z,1971-01-01T00:00:00Z
Harry Goldsworthy,athletics,1883-10-05T00:00:00Z,1970-03-05T00:00:00Z
Harry Good,tennis,1902-01-07T00:00:00Z,1997-01-23T00:00:00Z
Harry Gould,golf,1914-07-30T00:00:00Z,2000-09-11T00:00:00Z
Harry Green,athletics,1886-07-15T00:00:00Z,1934-03-12T00:00:00Z
Harry Grumpelt,athletics,1885-03-02T00:00:00Z,1973-11-04T00:00:00Z
Harry Hampton,golf,1889-03-21T00:00:00Z,1965-05-05T00:00:00Z
Harry Hansen,athletics,1928-12-28T00:00:00Z,2017-03-10T00:00:00Z
Harry Hart,athletics,1905-09-02T00:00:00Z,1979-11-10T00:00:00Z
Harry Hassett,tennis,1905-01-01T00:00:00Z,1971-12-16T00:00:00Z
Harry Hattersley,golf,1908-03-15T00:00:00Z,1970-02-17T00:00:00Z
Harry Hawkins,athletics,1905-07-11T00:00:00Z,1977-08-10T00:00:00Z
Harry Hay,swimming,1893-01-01T00:00:00Z,1952-03-30T00:00:00Z
Harry Hebner,swimming,1891-06-15T00:00:00Z,1968-10-12T00:00:00Z
Harry Hedegaard,swimming,1894-11-07T00:00:00Z,1913-07-17T00:00:00Z
